"While Samwell studies, Gilly entertains her young son Sam, who is now a toddler. Gilly asks him about the book he is studying, which is about The Long Night. Samwell mentions that Stannis Baratheon told him that dragonglass could be found on Dragonstone. To his surprise, the book reveals that Stannis was understating the situation: there is a veritable mountain of obsidian just outside the castle. Sam excitedly prepares a letter to Jon Snow relating the discovery.
",1
"The next day, while gathering empty bowls from the cells of the Citadel sanitarium, Samwell is confronted by a shadowy figure whose arm is almost completely covered in greyscale. The figure asks if the Dragon Queen has arrived yet. Samwell sputters that he does not know, and the figure withdraws his arm.
",1
Daenerys comes home.,1
"Meanwhile, Queen Daenerys Targaryen along with her closest advisers – Tyrion Lannister, Varys, Missandei, and Grey Worm – land at Dragonstone island, as all three of her dragons circle overhead. After landing, Daenerys kneels on the ground and touches Westerosi land for the first time since her birth. She and her entourage then climb the steps to Dragonstone castle. Accompanied by Grey Worm and other Unsullied guards, they silently enter the unguarded main gates and deserted courtyard. When they enter the castle itself, Daenerys briefly studies the fiery stag on one of Stannis's banners; after a moment, she rips it down with a firm tug. Daenerys enters the empty throne room and gazes upon the throne of the Targaryens, hewn from volcanic rock. When Grey Worm moves to stand beside her, Missandei holds him back, waiting for their queen. After a moment, Daenerys strides right past the throne and enters the Chamber of the Painted Table. Surveying the discarded markers from Stannis's last use of the Table, Daenerys turns to Tyrion and remarks ""Shall we begin?""
",1
"Singer-songwriter Ed Sheeran's guest role was announced by David Benioff and D.B. Weiss during the GoT panel at South by Southwest Festival on March 12, 2017, after years of trying to get the musician on the show as a surprise for Maisie Williams, who is a fan of his music.[2]
",1
"Starring
",1
"Guest Starring
",1
"Uncredited
",1
"Alys Karstark, cousin of the main Stark family.",1
"Episode 5.8 ""Hardhome"", Jon Snow, his men, and the wildlings were last seen evacuating Hardhome by ship...",1
"...only to suddenly appear on the north side of the Wall and Castle Black in the very next episode, 5.9 ""The Dance of Dragons"".  The ships have just disappeared, and they apparently made the entire trek by land?",1
"Click to enlarge:  Even going overland, it is a shorter distance between Hardhome and Eastwatch than between Hardhome and Castle Black.",1
"Cersei's new large floor map of Westeros (click to enlarge, then select full resolution version)",1
"""Don't drink the wine!!""",1
"Sam's book, left hand page:  ""There are even tales of the less savory...powdered dragonglass as a cure for...in his great work on illnesses and...little harm incurs from the ingestion...""",1
The book Sam is reading has a prominent page on the Valyrian steel dagger from Season 1.,1
Legends of the Long Night contains a block-text quote from The World of Ice and Fire.,1
Daenerys in Season 7 is dressing in the old Targaryen style that her brother Viserys wore back in Season 1.  Note the short cape pinned to one shoulder.,1
Jaime examines Dragonstone on the large floor map.,1
"Jaime Lannister: ""Dragonstone. They have deep water ports for their ships. Stannis left the castle unoccupied and that's where she was born.
Cersei: Enemies to the east. Enemies to the south, Ellaria Sand and her brood of bitches. Enemies to the west, Olenna, the old cunt, another traitor. Enemies to the North. Ned Stark's bastard has been named King in the North, and that murdering whore Sansa stands beside him. Enemies everywhere. We're surrounded by traitors. You're in command of the Lannister army. Now how do we proceed?""
Jaime: ""Winter is here. We can't win a war if we can't feed our men and our horses. The Tyrells have the grain, the Tyrells have the livestock.""
Cersei: ""Will the Tyrell bannermen stand alongside a Dothraki horde, and Unsullied slave soldiers?""
Jaime: ""If they think Daenerys will win. No one wants to fight on the losing side. Right now, we look like the losing side.""
Cersei Lannister: ""I'm Queen of the Seven Kingdoms.""
Jaime: ""Three kingdoms, at best! I'm not sure you understand how much danger we're in.""
Cersei: ""I understand we're in a war for survival. I understand, whoever loses dies. I understand that whoever wins could launch a dynasty that could last a thousand years.""
Jaime: ""A dynasty for whom?! Our children are dead. We're the last of us.""
Cersei: ""A dynasty for us then.""
",1
"""Stormborn"" is the second episode of the seventh season of Game of Thrones and the sixty-second episode of the series overall. It premiered on July 23, 2017. It was written by Bryan Cogman and directed by Mark Mylod.[1]
",1
"Daenerys receives an unexpected visitor. Jon faces a revolt. Sam risks his career and life. Tyrion plans the conquest of Westeros.
",1
"During a thunderstorm at Dragonstone, Tyrion Lannister, Varys, and Queen Daenerys Targaryen talk about the stormy circumstances of her birth. Varys informs Daenerys that Queen Cersei Lannister's position on Westeros is tenuous. Tyrion counsels her not to burn the Seven Kingdoms and proposes that she forge alliances with the other houses not currently aligned with Cersei. Dany then questions Varys about his previous services to her father the Mad King and King Robert Baratheon. Varys confides that King Robert Baratheon had little interest in ruling but initially appeared to be a definite improvement over Aerys II.
",1
"Dany then confronts Varys about his role in hiring the assassins to target her; Varys reminds her that his choices were limited to either feigning continuing loyalty to Robert by arranging the assassination, or refusing and losing his head for it. She distrusts Varys due to his track record of switching allegiances. Refusing to be intimidated, Varys points out that incompetent rulers do not deserve blind loyalty, then recounts his lowly origins as a castrated slave and tells her that his true loyalty lies with the oppressed masses. Varys tells Daenerys that if all she wants from him is blind loyalty, she may as well have him killed, but he is much more useful to her and to the Realm alive, and that he believes she is the last hope for the people. Dany accepts his fealty on the condition that he does not conspire against her – rather, she makes him swear to look her in the eye and tell her when she is wrong, as he is doing at this very moment, and Varys does so. Seemingly satisfied, Daenerys also warns Varys that if he betrays her, she will burn him alive. Varys replies that he would expect nothing less from the ""Mother of Dragons.""
",1
"Daenerys is then visited by the Red Priestess Melisandre, who believes that Dany might be The Prince That Was Promised. Varys questions Melisandre about her previous service to the ill-fated King Stannis Baratheon. While Daenerys initially does not believe that she could be the Prince, Missandei reveals that the High Valyrian word for ""prince"" or ""princess"" is gender neutral. When Daenerys asks Melisandre if she believes the prophecy applies to her, Melisandre replies she believes it could refer to Daenerys or one other: Jon Snow, the King in the North, who has united the North and the Wildlings against a common enemy. Tyrion vouches for Jon Snow and convinces Daenerys that he will make a good ally, given the crimes committed by the Lannisters against his family. Dany accepts Tyrion's advice, and tells him to extend an invitation for Jon to attend her at Dragonstone – where Jon must ""bend the knee.""
",1
"In the Chamber of the Painted Table, Yara Greyjoy and Ellaria Sand firmly advocate an immediate assault on King's Landing. Tyrion advises against laying waste to the Kingdoms' capital and causing the deaths of tens of thousands of innocents. When Ellaria belittles Tyrion for his lack of stomach for war (despite his previous command and service at the Battle of the Blackwater), Tyrion retorts by deriding Ellaria in that her sole accomplishment to the war effort has been to poison an innocent girl, his niece Myrcella Baratheon, for the sake of petty vengeance against the Lannisters. Ellaria does not deny it and expresses regret that her lover Oberyn Martell died for the cause of Tyrion's freedom. Daenerys ends the argument with a rebuke for Ellaria to respect her Hand. Back to the matter of the invasion, Daenerys insists she doesn't wish to be known as the Queen of the Ashes, to which Olenna Tyrell sarcastically ponders if Daenerys will take the Iron Throne by asking politely. Olenna reminds Daenerys of her granddaughter Margaery Tyrell's fate, a beloved queen who was killed when Cersei blew up the Great Sept of Baelor.
",1
Daenerys has Tyrion discuss their plan of attack.,1
"Tyrion proposes using a combination of Tyrell and Dornish forces to lay siege to King's Landing, much to the chagrin of Olenna and Ellaria, who balk at the thought of using their own soldiers. Tyrion, however, insists that using the Unsullied and Dothraki would arouse the patriotism of Westerosi bannermen, who would see them as foreign invaders and potentially close ranks behind Cersei. He proposes sending Grey Worm and the Unsullied to take Casterly Rock instead, cutting off Cersei's retreat and dealing a massive blow to the morale of the Western army. In the meantime, the Greyjoy fleet will escort Ellaria back to Sunspear to rally the Dornish forces and then ferry them up the coast to King's Landing, bypassing the Stormlands and allowing the siege to commence early. Daenerys accepts Tyrion's proposal and reminds the others on her council that she will not be attacking King's Landing, and requests consenting approval from everyone, which they give.
",1
Daenerys receives advice from Olenna.,1
"Daenerys dismisses everyone except Lady Olenna. The Dragon Queen tells the Queen of Thorns she is aware that her motives are based on revenge for Cersei and not out of love for Daenerys. Daenerys insists that she will usher in an era of peace. Olenna, however, reflects that there was never a lasting peace under the Mad King, or any preceding Targaryen, for that matter. She tells Daenerys that Tyrion is a clever man but she herself has outlasted many clever men by not listening to their advice. Olenna says the lords of Westeros are sheep but Daenerys is not a sheep. She counsels Daenerys that if she's to rule Westeros, ""You're a dragon. Be a dragon.""
",1
"Later, Missandei visits Grey Worm to bid him farewell before his departure to Casterly Rock. Grey Worm confides that Missandei is his weakness, and when she expresses confusion, he tells her that the Good Masters of Astapor tortured the Unsullied by exposing them to their worst fears. For example, a fear of dogs led to being made to sleep with dogs, a fear of heights means climbing a cliff. If the young boy was afraid of drowning, he'd be thrown into the sea. If he drowns, it would be ""good"", and if he learns to swim, it would be ""good"" because only the fit survive. Grey Worm recalls that he was never the biggest/fastest/strongest but he was the most fearless warrior until he met Missandei. She replies that she also has to deal with fear and kisses him. Missandei strips naked and proceeds to undress Grey Worm. Grey Worm is reluctant to remove his trousers (presumably not wanting to horrify her with his castration scars) but eventually acquiesces to Missandei's wishes. The two of them then share an intimate sexual encounter.
",1
"In the throne room of the Red Keep, Queen Cersei Lannister gives a speech urging several nobles from the Reach, including Lord Randyll Tarly, to reaffirm their allegiance to the Iron Throne and not follow House Tyrell in supporting Daenerys. Cersei warns that the Targaryen's Dothraki and Unsullied hordes would pillage their lands and homes, and rape their women. When Lord Tarly points out that Daenerys has three dragons, Maester Qyburn replies that he is ""at work on a solution"".
",1
"Following the audience with Queen Cersei, Lord Tarly meets in private with Jaime Lannister, who wants to appoint him as his general. Tarly is unwilling to break his fealty to Lady Olenna Tyrell and is wary of the Lannisters, who ""cut [their rivals'] throats at weddings"". Jaime reminds Tarly that he also swore an oath to the Iron Throne, and tells him that Cersei is preferable to Daenerys and her foreign armies. Jaime also promises that Cersei will make Tarly the new Warden of the South.
",1
Cersei visits the skull of Balerion the Black Dread.,1
"At Winterfell, Jon Snow, Sansa Stark, and Davos Seaworth discuss the letter they received from Tyrion. Jon asks for Sansa's opinion and while Sansa remembers that Tyrion was kind to her and was unlike the rest of his family, she wonders if the message is truly from Tyrion. Jon confirms the letter's authenticity as it ends with the line ""For all dwarves are bastards in their fathers' eyes,"" which is what Tyrion told Jon when they first met. Even so, Sansa worries it is too big a risk and Jon concedes that now is not the right time to go to Dragonstone. Davos opines that Dany will make a good ally in the war to come against the White Walkers; Jon himself told him that wights are killed by fire, and what creatures just happen to breathe fire?
",1
"Some days later, Maester Wolkan brings Jon Snow a message from Samwell Tarly in the Citadel. Jon gathers the Northern lords in the main hall and announces that Sam's letter reveals there is a vein of dragon glass beneath Dragonstone. He adds that Lord Tyrion has invited him to Dragonstone to meet with Queen Daenerys and announces his decision to travel to Dragonstone to convince Daenerys to join their fight against the White Walkers, declaring that he plans to travel with Davos to White Harbor and sail to Dragonstone island. Lords Yohn Royce and Robett Glover voice their opinions that a Targaryen cannot be trusted, citing the atrocities committed by Daenerys's father. Lady Lyanna Mormont urges the King in the North to stay at home. Jon accepts that he is taking a risk but stresses that the fight against the White Walkers is more important, and they need Daenerys' aid if the North is to be saved. Jon emphasizes that the North is his home, it is part of him, and he will never stop fighting for it. Sansa reiterates her objection to Jon's leaving, and Jon tells Sansa that he is appointing her as ruler of the North in his absence as she is his sister, regent, and a Stark. Sansa accepts.
",1
Petyr admits his love for Sansa.,1
"In the catacombs beneath Winterfell, Petyr Baelish finds Jon Snow, who is visiting his father's tomb, and vouches that Tyrion can be trusted. Petyr tells Jon that while he and Eddard had their differences, they both loved Catelyn Stark. He notes Catelyn wasn't fond of Jon, and muses that perhaps Catelyn underestimated Jon's potential as Jon now stands as the North's best chance against the coming storm. When Jon, who clearly distrusts Baelish, says that Petyr shouldn't be there and that they have nothing to say to each other, Baelish replies that Jon should be grateful to him for saving him from death at the hands of Ramsay Bolton. Baelish insists he is not Jon's enemy. He tells Jon that he loves Sansa, as he loved Sansa's mother; a disgusted Jon, angered by this, lashes out and seizes Baelish by the throat, slamming him into a wall. He tells Baelish, ""Touch my sister and I'll kill you myself."" Outside, Jon, Davos, and several horsemen then prepare to ride south to White Harbor while Sansa watches from the castle battlements. Before he leaves, Jon looks at Sansa and they share a farewell moment. Petyr, emerging from the catacombs, gazes at Sansa.
",1
"Arya Stark encounters Hot Pie at the Inn at the Crossroads, accosting him to give her some pie and ale. Hot Pie tells her that he has become a seasoned pie-master, and Arya mentions that she has had some experience baking two pies (omitting the fact that she served Lothar Frey and Walder Rivers to their father, the late Lord Walder Frey). When Hot Pie asks Arya if the lady knight Brienne of Tarth had found her, Arya gives an affirmative answer. When Hot Pie asks where she is traveling to, Arya replies that she is traveling to King's Landing for the Queen. Hot Pie tells her that Queen Cersei has blown up the Great Sept of Baelor and wonders why she is not heading to Winterfell.
",1
Arya chooses home over Cersei.,1
"Arya replies that the Boltons occupy the castle, but Hot Pie informs her that the Boltons are now dead, killed during the Battle of the Bastards by her half-brother Jon Snow, who has been named King in the North. Arya decides to head north, and Hot Pie tells her not to worry about paying for the cost of the meal since she is a friend. As she leaves, Hot Pie remarks that Arya is pretty for someone whom he thought was a boy. Arya rides her horse into the frost-covered forest.
",1
"Later, as Arya prepares to set up camp in a snowy, forested area, her horse is startled by several wolves. Before the wolves can attack her, they are silenced by their pack leader, which turns out to be Arya's direwolf Nymeria. Nymeria is initially apprehensive towards Arya but soon recognizes her former mistress. Arya tells her direwolf that she is going home and invites her to come with her. However, Nymeria turns and leaves with the pack. Arya watches in sadness and remarks, ""That's not you.""
",1
"At the Citadel, Archmaester Ebrose and Samwell Tarly examine Jorah Mormont, whose greyscale has spread to his torso. The Archmaester tells Jorah that he should have cut off his lower arm instead of letting the infection spread. Ebrose states that Mormont is beyond saving. While it is customary for infected smallfolk to be sent to live with the stone men, Ebrose gives Mormont one more day, implying with a look at his sword that the anointed knight could choose to commit suicide instead. When Sam asks about sending condolences to Jorah's family at House Mormont, Jorah replies that he is estranged from his family.
",1
Sam sneaks in and attempts to save Jorah from greyscale.,1
"Later, the Archmaester lectures Tarly about the art of writing history. Sam refuses to give up on Jorah and mentions that a previous Maester, Pylos, successfully treated two cases of advanced greyscale. Ebrose responds that Pylos contracted the disease himself and died of it; because of the risk, the procedure was declared forbidden.
",1
"Undaunted, Sam decides to treat Jorah and secretly visits his quarters after dark. He tells Jorah, ""You're not dying today,"" reveals himself to be a sworn brother of the Night's Watch, that he served under Jorah's father, the late Lord Commander Jeor Mormont and was present when he died. Sam gives Jorah rum to drink after taking a fortifying swig himself, telling him that the process will be painful. Sam also provides Jorah with a mouthguard so he can focus on biting down on it to help muffle his screams, as he explains that he's performing the procedure without permission. Sam's plan involves using a scalpel to separate and cut away Jorah's infected skin and then applying ointment to the exposed layer, though Jorah gives him a look that tells Sam he shouldn't bother trying to explain it to him. Despite experiencing the pain of having a patch of greyscale skin debrided, Jorah nods his consent for Sam to continue the debridement.
",1
Yara and Ellaria's ships are attacked by Euron.,1
"On the Narrow Sea, Yara Greyjoy and her brother Theon Greyjoy travel aboard their portion of the Iron Fleet with their Dornish allies Ellaria Sand, her daughter Tyene, and Tyene's half-sisters Obara and Nymeria Sand. In their quarters, the Sand Snakes are lying in bed and argue about killing Lannisters. Elsewhere, Ellaria drinks Ironborn liquor with Yara and Theon, which she compares unfavorably to Dornish wine. Ellaria asks Yara if she had ever been to Dorne, to which Yara responds that she has been there a few times. Ellaria responds that there is a boy in every port in Dorne and Yara tells her, ""A boy, a girl. Depends on the port."" As they begin to flirt with one another and Ellaria motions for Theon to get her more wine, Yara explains Theon is not a servant but will be both her advisor and protector once she's killed her uncle. Yara puts her feet up on the table. Ellaria bends over Yara and spreads her legs apart across the table. Ellaria moves her hand up Yara's leg towards her crotch. Ellaria invites Theon to have a threesome with her and Yara, but Yara tells Ellaria, ""Leave him be."" While Yara and Ellaria began kissing, Yara's ship is struck. On the deck above, they discover that their fleet has been ambushed by Euron Greyjoy's portion of the Iron Fleet.
",1
"Euron's flagship Silence rams Yara's ship and lands a boarding party, Euron at the forefront of the attack. Yara and her men fight fiercely but are overwhelmed by Euron's warriors. Tyene retreats below decks to protect her mother Ellaria on Yara's orders, while Obara and Nymeria fight against Euron's Ironborn. Obara fights Euron, who kills her by impaling her with her own spear. Nymeria attacks him with her whip but Euron strangles her to death with it. Though Tyene kills several Ironborn, she and Ellaria are overwhelmed. Ellaria tells the Ironborn to kill them quickly, but they are taken captive instead.
",1
Euron holds Yara hostage.,1
"Yara and Euron fight with axes as Yara's fleet burns in the night. Euron captures Yara and then goads ""little Theon"" to come save her. Theon is about to come to his sister's aid but panics when Euron's men begin mutilating the wounded sailors, reminding him of the tortures he suffered at Ramsay Bolton's hands. To Yara's dismay, Theon jumps overboard while Euron laughs with cruel glee. Theon clings to driftwood and sees Obara and Nymeria's corpses impaled on and hanged by the neck from the prow, respectively. Euron's fleet starts sailing towards King's Landing as Yara's fleet burns in the Narrow Sea, while Theon watches helplessly as the ship carrying his sister disappears into the night.
",1
"In the Season 4 finale, Melisandre looked through the flames, and saw Snow.",1
"The Mad King summoned Rickard Stark to King's Landing, then roasted him alive with wildfire.",1
Tyrion's letter to Jon.,1
"Daenerys holds court. Tyrion backchannels. Cersei returns a gift. Jaime learns from his mistakes.
",1
"Euron parades the captives Yara, Ellaria, and Tyene through the streets of King's Landing, reveling in his victory all the way to the Red Keep. The crowd pelt Yara, Ellaria, and Tyene with rotting fruit. Impressed with his ""gift"", Cersei agrees to an alliance with the Lord Reaper and praises him as a true friend to the Crown. Ellaria spits at Cersei's feet while Ser Gregor Clegane is present among the Queensguard. When Euron demands his ""reward"", Cersei responds that he will get it once the war is over. Cersei appoints Euron as the commander of her naval forces and her brother Jaime Lannister as commander of her armies. Despite the fanfare, Jaime is privately hostile towards Euron and tells the Lord Reaper of Pyke that his head belongs on a spike. Euron tells Jaime that he desires Cersei and asks for tips about her sexual tastes, much to Jaime's silent fury.
",1
Euron brings Ellaria and Tyene as a gift to Cersei.,1
"Later, Cersei confronts Ellaria and Tyene in their cell, where both are gagged and chained to opposite walls. Accompanied by Ser Gregor Clegane and Qyburn, Cersei remembers Oberyn Martell's showdown with Ser Gregor during Tyrion's second trial by combat, sadistically recalling the Red Viper's savage death to Ellaria and how Ellaria screamed at the sight of it. She later provokes Ellaria's sorrow by recalling Oberyn's fearsome skill with a spear, and how that eventually didn't stop Gregor from killing him, as well as inferring that Oberyn brought his death on himself by taunting Gregor instead of just leaving him to die. She then remembers raising Myrcella, and the fact that Ellaria murdered her.
",1
Ellaria and Tyene meet their fate.,1
